x,y,z,intensity
11.25,-10.0,-86.25,123.0
11.25,-10.0,-84.375,126.0
11.25,-10.0,-82.5,115.0
11.25,-10.0,-80.625,88.0
11.25,-10.0,-78.75,102.0
11.25,-10.0,-76.875,117.0
11.25,-10.0,-75.0,91.0
11.25,-10.0,-73.125,73.0
11.25,-10.0,-71.25,83.0
11.25,-10.0,-69.375,81.0
11.25,-10.0,-67.5,64.0
11.25,-10.0,-65.625,52.0
11.25,-10.0,-63.75,60.0
11.25,-10.0,-61.875,61.0
11.25,-10.0,-60.0,61.0
11.25,-10.0,-58.125,66.0
11.25,-10.0,-56.25,68.0
11.25,-10.0,-54.375,67.0
11.25,0.0,-118.125,113.0
11.25,0.0,-116.25,112.0
11.25,0.0,-114.375,109.0
11.25,0.0,-112.5,105.0
11.25,0.0,-110.625,98.0
11.25,0.0,-108.75,96.0
11.25,0.0,-106.875,87.0
11.25,0.0,-105.0,84.0
11.25,0.0,-103.125,86.0
11.25,0.0,-101.25,77.0
11.25,0.0,-99.375,70.0
11.25,0.0,-97.5,64.0
11.25,0.0,-95.625,64.0
11.25,0.0,-93.75,52.0
11.25,0.0,-91.875,49.0
11.25,0.0,-90.0,59.0
11.25,0.0,-88.125,48.0
11.25,0.0,-86.25,51.0
11.25,0.0,-84.375,47.0
11.25,0.0,-82.5,46.0
11.25,0.0,-80.625,51.0
11.25,0.0,-78.75,43.0
11.25,0.0,-76.875,51.0
11.25,0.0,-75.0,55.0
11.25,0.0,-73.125,46.0
11.25,0.0,-71.25,48.0
11.25,0.0,-69.375,60.0
11.25,0.0,-67.5,66.0
11.25,0.0,-65.625,75.0
11.25,10.0,-127.5,71.0
11.25,10.0,-125.625,54.0
11.25,10.0,-123.75,42.0
11.25,10.0,-121.875,41.0
11.25,10.0,-120.0,34.0
11.25,10.0,-118.125,32.0
11.25,10.0,-116.25,32.0
11.25,10.0,-114.375,32.0
11.25,10.0,-112.5,39.0
11.25,10.0,-110.625,40.0
11.25,10.0,-108.75,37.0
11.25,10.0,-106.875,41.0
11.25,10.0,-105.0,38.0
11.25,10.0,-103.125,40.0
11.25,10.0,-101.25,44.0
11.25,10.0,-99.375,35.0
11.25,10.0,-97.5,45.0
11.25,10.0,-95.625,48.0
11.25,10.0,-93.75,49.0
11.25,10.0,-91.875,49.0
11.25,10.0,-90.0,47.0
11.25,10.0,-88.125,54.0
11.25,10.0,-86.25,69.0
11.25,10.0,-84.375,70.0
11.25,10.0,-82.5,72.0
11.25,10.0,-80.625,89.0
11.25,10.0,-78.75,124.0
11.25,20.0,-127.5,44.0
11.25,20.0,-125.625,29.0
11.25,20.0,-123.75,29.0
11.25,20.0,-121.875,41.0
11.25,20.0,-120.0,43.0
11.25,20.0,-118.125,46.0
11.25,20.0,-116.25,44.0
11.25,20.0,-114.375,49.0
11.25,20.0,-112.5,49.0
11.25,20.0,-110.625,48.0
11.25,20.0,-108.75,58.0
11.25,20.0,-106.875,51.0
11.25,20.0,-105.0,53.0
11.25,20.0,-103.125,61.0
13.125,-20.0,-58.125,115.0
13.125,-20.0,-56.25,106.0
13.125,-20.0,-54.375,99.0
13.125,-20.0,-52.5,109.0
13.125,-20.0,-50.625,118.0
13.125,-20.0,-48.75,132.0
13.125,-10.0,-86.25,127.0
13.125,-10.0,-84.375,120.0
13.125,-10.0,-82.5,117.0
13.125,-10.0,-80.625,90.0
13.125,-10.0,-78.75,83.0
13.125,-10.0,-76.875,103.0
13.125,-10.0,-75.0,92.0
13.125,-10.0,-73.125,69.0
13.125,-10.0,-71.25,77.0
13.125,-10.0,-69.375,71.0
13.125,-10.0,-67.5,64.0
13.125,-10.0,-65.625,50.0
13.125,-10.0,-63.75,59.0
13.125,-10.0,-61.875,60.0
13.125,-10.0,-60.0,61.0
13.125,-10.0,-58.125,74.0
13.125,-10.0,-56.25,70.0
13.125,-10.0,-54.375,78.0
13.125,0.0,-118.125,105.0
13.125,0.0,-116.25,110.0
13.125,0.0,-114.375,103.0
13.125,0.0,-112.5,96.0
13.125,0.0,-110.625,94.0
13.125,0.0,-108.75,91.0
13.125,0.0,-106.875,83.0
13.125,0.0,-105.0,78.0
13.125,0.0,-103.125,77.0
13.125,0.0,-101.25,72.0
13.125,0.0,-99.375,68.0
13.125,0.0,-97.5,62.0
13.125,0.0,-95.625,62.0
13.125,0.0,-93.75,45.0
13.125,0.0,-91.875,40.0
13.125,0.0,-90.0,50.0
13.125,0.0,-88.125,41.0
13.125,0.0,-86.25,49.0
13.125,0.0,-84.375,48.0
13.125,0.0,-82.5,48.0
13.125,0.0,-80.625,53.0
13.125,0.0,-78.75,52.0
13.125,0.0,-76.875,47.0
13.125,0.0,-75.0,48.0
13.125,0.0,-73.125,55.0
13.125,0.0,-71.25,52.0
13.125,0.0,-69.375,61.0
13.125,0.0,-67.5,77.0
13.125,0.0,-65.625,85.0
13.125,10.0,-127.5,52.0
13.125,10.0,-125.625,43.0
13.125,10.0,-123.75,34.0
13.125,10.0,-121.875,31.0
13.125,10.0,-120.0,32.0
13.125,10.0,-118.125,30.0
13.125,10.0,-116.25,32.0
13.125,10.0,-114.375,34.0
13.125,10.0,-112.5,35.0
13.125,10.0,-110.625,35.0
13.125,10.0,-108.75,34.0
13.125,10.0,-106.875,34.0
13.125,10.0,-105.0,37.0
13.125,10.0,-103.125,37.0
13.125,10.0,-101.25,41.0
13.125,10.0,-99.375,38.0
13.125,10.0,-97.5,42.0
13.125,10.0,-95.625,50.0
13.125,10.0,-93.75,54.0
13.125,10.0,-91.875,51.0
13.125,10.0,-90.0,61.0
13.125,10.0,-88.125,63.0
13.125,10.0,-86.25,67.0
13.125,10.0,-84.375,84.0
13.125,10.0,-82.5,79.0
13.125,10.0,-80.625,106.0
13.125,10.0,-78.75,150.0
13.125,20.0,-127.5,35.0
13.125,20.0,-125.625,32.0
13.125,20.0,-123.75,31.0
13.125,20.0,-121.875,38.0
13.125,20.0,-120.0,47.0
13.125,20.0,-118.125,51.0
13.125,20.0,-116.25,44.0
13.125,20.0,-114.375,46.0
13.125,20.0,-112.5,49.0
13.125,20.0,-110.625,43.0
13.125,20.0,-108.75,52.0
13.125,20.0,-106.875,53.0
13.125,20.0,-105.0,53.0
13.125,20.0,-103.125,62.0
15.0,-10.0,-86.25,128.0
15.0,-10.0,-84.375,120.0
15.0,-10.0,-82.5,110.0
15.0,-10.0,-80.625,102.0
15.0,-10.0,-78.75,86.0
15.0,-10.0,-76.875,81.0
15.0,-10.0,-75.0,83.0
15.0,-10.0,-73.125,69.0
15.0,-10.0,-71.25,75.0
15.0,-10.0,-69.375,67.0
15.0,-10.0,-67.5,71.0
15.0,-10.0,-65.625,69.0
15.0,-10.0,-63.75,66.0
15.0,-10.0,-61.875,63.0
15.0,-10.0,-60.0,66.0
15.0,-10.0,-58.125,77.0
15.0,-10.0,-56.25,81.0
15.0,0.0,-121.875,110.0
15.0,0.0,-120.0,109.0
15.0,0.0,-118.125,107.0
15.0,0.0,-116.25,104.0
15.0,0.0,-114.375,97.0
15.0,0.0,-112.5,91.0
15.0,0.0,-110.625,87.0
15.0,0.0,-108.75,82.0
15.0,0.0,-106.875,77.0
15.0,0.0,-105.0,72.0
15.0,0.0,-103.125,66.0
15.0,0.0,-101.25,60.0
15.0,0.0,-99.375,66.0
15.0,0.0,-97.5,61.0
15.0,0.0,-95.625,54.0
15.0,0.0,-93.75,43.0
15.0,0.0,-91.875,41.0
15.0,0.0,-90.0,50.0
15.0,0.0,-88.125,41.0
15.0,0.0,-86.25,45.0
15.0,0.0,-84.375,45.0
15.0,0.0,-82.5,51.0
15.0,0.0,-80.625,49.0
15.0,0.0,-78.75,54.0
15.0,0.0,-76.875,47.0
15.0,0.0,-75.0,48.0
15.0,0.0,-73.125,61.0
15.0,0.0,-71.25,62.0
15.0,0.0,-69.375,73.0
15.0,10.0,-131.25,64.0
15.0,10.0,-129.375,50.0
15.0,10.0,-127.5,38.0
15.0,10.0,-125.625,35.0
15.0,10.0,-123.75,35.0
15.0,10.0,-121.875,29.0
15.0,10.0,-120.0,29.0
15.0,10.0,-118.125,30.0
15.0,10.0,-116.25,33.0
15.0,10.0,-114.375,36.0
15.0,10.0,-112.5,30.0
15.0,10.0,-110.625,31.0
15.0,10.0,-108.75,35.0
15.0,10.0,-106.875,29.0
15.0,10.0,-105.0,35.0
15.0,10.0,-103.125,39.0
15.0,10.0,-101.25,37.0
15.0,10.0,-99.375,43.0
15.0,10.0,-97.5,47.0
15.0,10.0,-95.625,51.0
15.0,10.0,-93.75,54.0
15.0,10.0,-91.875,50.0
15.0,10.0,-90.0,73.0
15.0,10.0,-88.125,77.0
15.0,10.0,-86.25,71.0
15.0,10.0,-84.375,90.0
15.0,10.0,-82.5,89.0
15.0,10.0,-80.625,125.0
15.0,20.0,-136.875,46.0
15.0,20.0,-135.0,41.0
15.0,20.0,-133.125,39.0
15.0,20.0,-131.25,41.0
15.0,20.0,-129.375,38.0
15.0,20.0,-127.5,37.0
15.0,20.0,-125.625,38.0
15.0,20.0,-123.75,33.0
15.0,20.0,-121.875,28.0
15.0,20.0,-120.0,39.0
15.0,20.0,-118.125,49.0
15.0,20.0,-116.25,45.0
15.0,20.0,-114.375,45.0
15.0,20.0,-112.5,48.0
15.0,20.0,-110.625,48.0
15.0,20.0,-108.75,54.0
15.0,20.0,-106.875,56.0
15.0,20.0,-105.0,61.0
16.875,-10.0,-86.25,124.0
16.875,-10.0,-84.375,123.0
16.875,-10.0,-82.5,106.0
16.875,-10.0,-80.625,103.0
16.875,-10.0,-78.75,100.0
16.875,-10.0,-76.875,79.0
16.875,-10.0,-75.0,75.0
16.875,-10.0,-73.125,69.0
16.875,-10.0,-71.25,67.0
16.875,-10.0,-69.375,64.0
16.875,-10.0,-67.5,72.0
16.875,-10.0,-65.625,75.0
16.875,-10.0,-63.75,71.0
16.875,0.0,-121.875,111.0
16.875,0.0,-120.0,108.0
16.875,0.0,-118.125,103.0
16.875,0.0,-116.25,94.0
16.875,0.0,-114.375,87.0
16.875,0.0,-112.5,80.0
16.875,0.0,-110.625,78.0
16.875,0.0,-108.75,75.0
16.875,0.0,-106.875,67.0
16.875,0.0,-105.0,60.0
16.875,0.0,-103.125,55.0
16.875,0.0,-101.25,49.0
16.875,0.0,-99.375,53.0
16.875,0.0,-97.5,49.0
16.875,0.0,-95.625,49.0
16.875,0.0,-93.75,47.0
16.875,0.0,-91.875,40.0
16.875,0.0,-90.0,50.0
16.875,0.0,-88.125,43.0
16.875,0.0,-86.25,45.0
16.875,0.0,-84.375,40.0
16.875,0.0,-82.5,52.0
16.875,0.0,-80.625,56.0
16.875,0.0,-78.75,61.0
16.875,0.0,-76.875,53.0
16.875,0.0,-75.0,58.0
16.875,10.0,-133.125,61.0
16.875,10.0,-131.25,48.0
16.875,10.0,-129.375,37.0
16.875,10.0,-127.5,29.0
16.875,10.0,-125.625,28.0
16.875,10.0,-123.75,33.0
16.875,10.0,-121.875,31.0
16.875,10.0,-120.0,32.0
16.875,10.0,-118.125,30.0
16.875,10.0,-116.25,29.0
16.875,10.0,-114.375,32.0
16.875,10.0,-112.5,27.0
16.875,10.0,-110.625,32.0
16.875,10.0,-108.75,39.0
16.875,10.0,-106.875,27.0
16.875,10.0,-105.0,30.0
16.875,10.0,-103.125,38.0
16.875,10.0,-101.25,36.0
16.875,10.0,-99.375,43.0
16.875,10.0,-97.5,42.0
16.875,10.0,-95.625,48.0
16.875,10.0,-93.75,59.0
16.875,10.0,-91.875,55.0
16.875,10.0,-90.0,72.0
16.875,10.0,-88.125,88.0
16.875,10.0,-86.25,92.0
16.875,10.0,-84.375,95.0
16.875,20.0,-142.5,48.0
16.875,20.0,-140.625,43.0
16.875,20.0,-138.75,37.0
16.875,20.0,-136.875,37.0
16.875,20.0,-135.0,35.0
16.875,20.0,-133.125,30.0
16.875,20.0,-131.25,30.0
16.875,20.0,-129.375,33.0
16.875,20.0,-127.5,31.0
16.875,20.0,-125.625,34.0
16.875,20.0,-123.75,37.0
16.875,20.0,-121.875,29.0
16.875,20.0,-120.0,32.0
16.875,20.0,-118.125,42.0
16.875,20.0,-116.25,48.0
16.875,20.0,-114.375,50.0
16.875,20.0,-112.5,49.0
16.875,20.0,-110.625,62.0
16.875,20.0,-108.75,65.0
18.75,-10.0,-86.25,124.0
18.75,-10.0,-84.375,119.0
18.75,-10.0,-82.5,113.0
18.75,-10.0,-80.625,100.0
18.75,-10.0,-78.75,97.0
18.75,-10.0,-76.875,81.0
18.75,-10.0,-75.0,82.0
18.75,-10.0,-73.125,85.0
18.75,-10.0,-71.25,71.0
18.75,-10.0,-69.375,77.0
18.75,-10.0,-67.5,80.0
18.75,-10.0,-65.625,78.0
18.75,-10.0,-63.75,89.0
18.75,0.0,-121.875,109.0
18.75,0.0,-120.0,100.0
18.75,0.0,-118.125,92.0
18.75,0.0,-116.25,84.0
18.75,0.0,-114.375,77.0
18.75,0.0,-112.5,70.0
18.75,0.0,-110.625,72.0
18.75,0.0,-108.75,72.0
18.75,0.0,-106.875,62.0
18.75,0.0,-105.0,53.0
18.75,0.0,-103.125,54.0
18.75,0.0,-101.25,54.0
18.75,0.0,-99.375,48.0
18.75,0.0,-97.5,43.0
18.75,0.0,-95.625,49.0
18.75,0.0,-93.75,51.0
18.75,0.0,-91.875,39.0
18.75,0.0,-90.0,48.0
18.75,0.0,-88.125,41.0
18.75,0.0,-86.25,44.0
18.75,0.0,-84.375,47.0
18.75,0.0,-82.5,55.0
18.75,0.0,-80.625,57.0
18.75,0.0,-78.75,66.0
18.75,0.0,-76.875,67.0
18.75,0.0,-75.0,71.0
18.75,10.0,-133.125,47.0
18.75,10.0,-131.25,36.0
18.75,10.0,-129.375,29.0
18.75,10.0,-127.5,28.0
18.75,10.0,-125.625,30.0
18.75,10.0,-123.75,31.0
18.75,10.0,-121.875,28.0
18.75,10.0,-120.0,29.0
18.75,10.0,-118.125,28.0
18.75,10.0,-116.25,28.0
18.75,10.0,-114.375,32.0
18.75,10.0,-112.5,28.0
18.75,10.0,-110.625,30.0
18.75,10.0,-108.75,40.0
18.75,10.0,-106.875,34.0
18.75,10.0,-105.0,29.0
18.75,10.0,-103.125,36.0
18.75,10.0,-101.25,40.0
18.75,10.0,-99.375,47.0
18.75,10.0,-97.5,45.0
18.75,10.0,-95.625,50.0
18.75,10.0,-93.75,65.0
18.75,10.0,-91.875,69.0
18.75,10.0,-90.0,89.0
18.75,10.0,-88.125,106.0
18.75,10.0,-86.25,117.0
18.75,10.0,-84.375,108.0
18.75,20.0,-142.5,36.0
18.75,20.0,-140.625,33.0
18.75,20.0,-138.75,31.0
18.75,20.0,-136.875,30.0
18.75,20.0,-135.0,32.0
18.75,20.0,-133.125,26.0
18.75,20.0,-131.25,24.0
18.75,20.0,-129.375,27.0
18.75,20.0,-127.5,26.0
18.75,20.0,-125.625,31.0
18.75,20.0,-123.75,38.0
18.75,20.0,-121.875,38.0
18.75,20.0,-120.0,40.0
18.75,20.0,-118.125,45.0
18.75,20.0,-116.25,49.0
18.75,20.0,-114.375,53.0
18.75,20.0,-112.5,56.0
18.75,20.0,-110.625,72.0
18.75,20.0,-108.75,80.0
20.625,-10.0,-86.25,127.0
20.625,-10.0,-84.375,120.0
20.625,-10.0,-82.5,124.0
20.625,-10.0,-80.625,115.0
20.625,-10.0,-78.75,101.0
20.625,-10.0,-76.875,83.0
20.625,-10.0,-75.0,90.0
20.625,-10.0,-73.125,97.0
20.625,-10.0,-71.25,95.0
20.625,0.0,-123.75,110.0
20.625,0.0,-121.875,101.0
20.625,0.0,-120.0,89.0
20.625,0.0,-118.125,84.0
20.625,0.0,-116.25,81.0
20.625,0.0,-114.375,73.0
20.625,0.0,-112.5,69.0
20.625,0.0,-110.625,67.0
20.625,0.0,-108.75,67.0
20.625,0.0,-106.875,65.0
20.625,0.0,-105.0,59.0
20.625,0.0,-103.125,58.0
20.625,0.0,-101.25,53.0
20.625,0.0,-99.375,49.0
20.625,0.0,-97.5,49.0
20.625,0.0,-95.625,49.0
20.625,0.0,-93.75,49.0
20.625,0.0,-91.875,40.0
20.625,0.0,-90.0,52.0
20.625,0.0,-88.125,49.0
20.625,0.0,-86.25,49.0
20.625,0.0,-84.375,55.0
20.625,0.0,-82.5,57.0
20.625,0.0,-80.625,60.0
20.625,0.0,-78.75,67.0
20.625,0.0,-76.875,76.0
20.625,0.0,-75.0,77.0
20.625,10.0,-136.875,61.0
20.625,10.0,-135.0,43.0
20.625,10.0,-133.125,34.0
20.625,10.0,-131.25,29.0
20.625,10.0,-129.375,24.0
20.625,10.0,-127.5,24.0
20.625,10.0,-125.625,26.0
20.625,10.0,-123.75,32.0
20.625,10.0,-121.875,31.0
20.625,10.0,-120.0,28.0
20.625,10.0,-118.125,28.0
20.625,10.0,-116.25,33.0
20.625,10.0,-114.375,41.0
20.625,10.0,-112.5,33.0
20.625,10.0,-110.625,26.0
20.625,10.0,-108.75,36.0
20.625,10.0,-106.875,40.0
20.625,10.0,-105.0,33.0
20.625,10.0,-103.125,35.0
20.625,10.0,-101.25,44.0
20.625,10.0,-99.375,49.0
20.625,10.0,-97.5,55.0
20.625,10.0,-95.625,60.0
20.625,10.0,-93.75,73.0
20.625,10.0,-91.875,83.0
20.625,10.0,-90.0,104.0
20.625,10.0,-88.125,120.0
20.625,20.0,-148.125,37.0
20.625,20.0,-146.25,36.0
20.625,20.0,-144.375,35.0
20.625,20.0,-142.5,31.0
20.625,20.0,-140.625,30.0
20.625,20.0,-138.75,29.0
20.625,20.0,-136.875,26.0
20.625,20.0,-135.0,27.0
20.625,20.0,-133.125,26.0
20.625,20.0,-131.25,27.0
20.625,20.0,-129.375,29.0
20.625,20.0,-127.5,26.0
20.625,20.0,-125.625,32.0
20.625,20.0,-123.75,36.0
20.625,20.0,-121.875,34.0
20.625,20.0,-120.0,39.0
20.625,20.0,-118.125,47.0
20.625,20.0,-116.25,47.0
20.625,20.0,-114.375,56.0
20.625,20.0,-112.5,67.0
20.625,20.0,-110.625,78.0
22.5,0.0,-127.5,105.0
22.5,0.0,-125.625,102.0
22.5,0.0,-123.75,96.0
22.5,0.0,-121.875,91.0
22.5,0.0,-120.0,85.0
22.5,0.0,-118.125,76.0
22.5,0.0,-116.25,74.0
22.5,0.0,-114.375,74.0
22.5,0.0,-112.5,70.0
22.5,0.0,-110.625,63.0
22.5,0.0,-108.75,66.0
22.5,0.0,-106.875,64.0
22.5,0.0,-105.0,59.0
22.5,0.0,-103.125,61.0
22.5,0.0,-101.25,50.0
22.5,0.0,-99.375,47.0
22.5,0.0,-97.5,49.0
22.5,0.0,-95.625,47.0
22.5,0.0,-93.75,48.0
22.5,0.0,-91.875,40.0
22.5,0.0,-90.0,54.0
22.5,0.0,-88.125,59.0
22.5,0.0,-86.25,58.0
22.5,0.0,-84.375,62.0
22.5,0.0,-82.5,62.0
22.5,0.0,-80.625,76.0
22.5,10.0,-142.5,53.0
22.5,10.0,-140.625,56.0
22.5,10.0,-138.75,52.0
22.5,10.0,-136.875,42.0
22.5,10.0,-135.0,35.0
22.5,10.0,-133.125,31.0
22.5,10.0,-131.25,29.0
22.5,10.0,-129.375,29.0
22.5,10.0,-127.5,27.0
22.5,10.0,-125.625,26.0
22.5,10.0,-123.75,33.0
22.5,10.0,-121.875,31.0
22.5,10.0,-120.0,27.0
22.5,10.0,-118.125,26.0
22.5,10.0,-116.25,29.0
22.5,10.0,-114.375,39.0
22.5,10.0,-112.5,36.0
22.5,10.0,-110.625,31.0
22.5,10.0,-108.75,34.0
22.5,10.0,-106.875,37.0
22.5,10.0,-105.0,36.0
22.5,10.0,-103.125,37.0
22.5,10.0,-101.25,50.0
22.5,10.0,-99.375,48.0
22.5,10.0,-97.5,56.0
22.5,10.0,-95.625,64.0
22.5,10.0,-93.75,91.0
22.5,10.0,-91.875,102.0
22.5,10.0,-90.0,112.0
22.5,20.0,-151.875,42.0
22.5,20.0,-150.0,33.0
22.5,20.0,-148.125,29.0
22.5,20.0,-146.25,31.0
22.5,20.0,-144.375,29.0
22.5,20.0,-142.5,27.0
22.5,20.0,-140.625,27.0
22.5,20.0,-138.75,27.0
22.5,20.0,-136.875,26.0
22.5,20.0,-135.0,23.0
22.5,20.0,-133.125,24.0
22.5,20.0,-131.25,28.0
22.5,20.0,-129.375,30.0
22.5,20.0,-127.5,30.0
22.5,20.0,-125.625,32.0
22.5,20.0,-123.75,38.0
22.5,20.0,-121.875,37.0
22.5,20.0,-120.0,42.0
22.5,20.0,-118.125,54.0
22.5,20.0,-116.25,57.0
22.5,20.0,-114.375,67.0
24.375,0.0,-127.5,95.0
24.375,0.0,-125.625,91.0
24.375,0.0,-123.75,82.0
24.375,0.0,-121.875,79.0
24.375,0.0,-120.0,80.0
24.375,0.0,-118.125,75.0
24.375,0.0,-116.25,71.0
24.375,0.0,-114.375,75.0
24.375,0.0,-112.5,72.0
24.375,0.0,-110.625,66.0
24.375,0.0,-108.75,74.0
24.375,0.0,-106.875,65.0
24.375,0.0,-105.0,60.0
24.375,0.0,-103.125,64.0
24.375,0.0,-101.25,60.0
24.375,0.0,-99.375,57.0
24.375,0.0,-97.5,47.0
24.375,0.0,-95.625,48.0
24.375,0.0,-93.75,54.0
24.375,0.0,-91.875,48.0
24.375,0.0,-90.0,58.0
24.375,0.0,-88.125,62.0
24.375,0.0,-86.25,67.0
24.375,0.0,-84.375,75.0
24.375,0.0,-82.5,78.0
24.375,0.0,-80.625,97.0
24.375,10.0,-142.5,49.0
24.375,10.0,-140.625,47.0
24.375,10.0,-138.75,36.0
24.375,10.0,-136.875,32.0
24.375,10.0,-135.0,30.0
24.375,10.0,-133.125,30.0
24.375,10.0,-131.25,32.0
24.375,10.0,-129.375,32.0
24.375,10.0,-127.5,29.0
24.375,10.0,-125.625,28.0
24.375,10.0,-123.75,32.0
24.375,10.0,-121.875,30.0
24.375,10.0,-120.0,30.0
24.375,10.0,-118.125,30.0
24.375,10.0,-116.25,30.0
24.375,10.0,-114.375,39.0
24.375,10.0,-112.5,39.0
24.375,10.0,-110.625,35.0
24.375,10.0,-108.75,34.0
24.375,10.0,-106.875,35.0
24.375,10.0,-105.0,40.0
24.375,10.0,-103.125,41.0
24.375,10.0,-101.25,55.0
24.375,10.0,-99.375,60.0
24.375,10.0,-97.5,67.0
24.375,10.0,-95.625,71.0
24.375,10.0,-93.75,104.0
24.375,10.0,-91.875,121.0
24.375,10.0,-90.0,133.0
24.375,20.0,-151.875,34.0
